Parsing GraphDef...
Parsing RunMetadata...
Parsing OpLog...
Preparing Views...

=========================Options=============================
-max_depth                  10000
-min_bytes                  1
-min_micros                 1
-min_params                 0
-min_float_ops              0
-device_regexes             .*
-order_by                   name
-account_type_regexes       .*
-start_name_regexes         .*
-trim_name_regexes          
-show_name_regexes          .*
-hide_name_regexes          
-account_displayed_op_only  true
-select                     bytes,micros
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/batchnorm/mul (512B/512B, 44us/44us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_1 (6.42MB/6.42MB, 33us/33us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_2 (512B/512B, 26us/26us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/batchnorm/sub (512B/512B, 39us/39us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/beta (512B/1.02KB, 6us/9us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/beta/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/gamma (512B/1.02KB, 7us/11us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/gamma/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/moving_mean (512B/1.02KB, 6us/10us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/moving_mean/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/moving_variance (512B/1.02KB, 12us/16us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/BatchNorm/moving_variance/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/Relu (6.42MB/6.42MB, 27us/27us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/convolution (6.42MB/6.42MB, 122us/122us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/weights (589.82KB/1.18MB, 13us/17us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv2/weights/read (589.82KB/589.82KB, 4us/4us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv3/BiasAdd (25.69MB/25.69MB, 28us/28us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv3/biases (2.05KB/4.10KB, 7us/15us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv3/biases/read (2.05KB/2.05KB, 8us/8us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv3/convolution (25.69MB/25.69MB, 56us/56us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/conv3/weights (262.14KB/524.29KB, 7us/10us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/conv3/weights/read (262.14KB/262.14KB, 3us/3us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/Relu (25.69MB/25.69MB, 24us/24us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/Rsqrt (2.05KB/2.05KB, 40us/40us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/add (2.05KB/2.05KB, 43us/43us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/add_1 (25.69MB/25.69MB, 31us/31us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/mul (2.05KB/2.05KB, 40us/40us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/mul_1 (25.69MB/25.69MB, 33us/33us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/mul_2 (2.05KB/2.05KB, 29us/29us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/batchnorm/sub (2.05KB/2.05KB, 39us/39us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/beta (2.05KB/4.10KB, 8us/11us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/preact/beta/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/gamma (2.05KB/4.10KB, 5us/9us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/preact/gamma/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/moving_mean (2.05KB/4.10KB, 5us/8us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/preact/moving_mean/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block2/unit_2/bottleneck_v2/preact/moving_variance (2.05KB/4.10KB, 5us/9us)
    resnet_v2_50/block2/unit_2/bottleneck_v2/preact/moving_variance/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/add (25.69MB/25.69MB, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/Rsqrt (512B/512B, 36us/36us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/add (512B/512B, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/add_1 (6.42MB/6.42MB, 27us/27us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/mul (512B/512B, 45us/45us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/mul_1 (6.42MB/6.42MB, 32us/32us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/mul_2 (512B/512B, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/batchnorm/sub (512B/512B, 39us/39us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/beta (512B/1.02KB, 8us/12us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/beta/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma (512B/1.02KB, 7us/10us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/gamma/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/moving_mean (512B/1.02KB, 7us/11us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/moving_mean/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/moving_variance (512B/1.02KB, 11us/14us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/BatchNorm/moving_variance/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/Relu (6.42MB/6.42MB, 24us/24us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/convolution (6.42MB/6.42MB, 34us/34us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/weights (262.14KB/524.29KB, 12us/16us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv1/weights/read (262.14KB/262.14KB, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/Rsqrt (512B/512B, 36us/36us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/add (512B/512B, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/add_1 (6.42MB/6.42MB, 30us/30us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/mul (512B/512B, 41us/41us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_1 (6.42MB/6.42MB, 31us/31us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_2 (512B/512B, 26us/26us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/batchnorm/sub (512B/512B, 38us/38us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/beta (512B/1.02KB, 7us/14us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/beta/read (512B/512B, 7us/7us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/gamma (512B/1.02KB, 7us/11us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/gamma/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/moving_mean (512B/1.02KB, 8us/12us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/moving_mean/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/moving_variance (512B/1.02KB, 6us/9us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/BatchNorm/moving_variance/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/Relu (6.42MB/6.42MB, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/convolution (6.42MB/6.42MB, 244us/244us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/weights (589.82KB/1.18MB, 8us/11us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv2/weights/read (589.82KB/589.82KB, 3us/3us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv3/BiasAdd (25.69MB/25.69MB, 28us/28us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv3/biases (2.05KB/4.10KB, 13us/17us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv3/biases/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv3/convolution (25.69MB/25.69MB, 64us/64us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/conv3/weights (262.14KB/524.29KB, 8us/13us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/conv3/weights/read (262.14KB/262.14KB, 5us/5us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/Relu (25.69MB/25.69MB, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/Rsqrt (2.05KB/2.05KB, 39us/39us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/add (2.05KB/2.05KB, 33us/33us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/add_1 (25.69MB/25.69MB, 34us/34us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/mul (2.05KB/2.05KB, 42us/42us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/mul_1 (25.69MB/25.69MB, 29us/29us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/mul_2 (2.05KB/2.05KB, 25us/25us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/batchnorm/sub (2.05KB/2.05KB, 39us/39us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/beta (2.05KB/4.10KB, 8us/11us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/preact/beta/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/gamma (2.05KB/4.10KB, 7us/11us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/preact/gamma/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/moving_mean (2.05KB/4.10KB, 7us/10us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/preact/moving_mean/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block2/unit_3/bottleneck_v2/preact/moving_variance (2.05KB/4.10KB, 7us/11us)
    resnet_v2_50/block2/unit_3/bottleneck_v2/preact/moving_variance/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/Pad (7.37MB/7.37MB, 29us/29us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/add (6.42MB/6.42MB, 26us/26us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/Rsqrt (512B/512B, 36us/36us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/add (512B/512B, 26us/26us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/add_1 (6.42MB/6.42MB, 27us/27us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/mul (512B/512B, 44us/44us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/mul_1 (6.42MB/6.42MB, 38us/38us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/mul_2 (512B/512B, 26us/26us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/batchnorm/sub (512B/512B, 38us/38us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/beta (512B/1.02KB, 6us/10us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/beta/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/gamma (512B/1.02KB, 6us/9us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/gamma/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/moving_mean (512B/1.02KB, 8us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/moving_mean/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/moving_variance (512B/1.02KB, 7us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/BatchNorm/moving_variance/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/Relu (6.42MB/6.42MB, 24us/24us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/convolution (6.42MB/6.42MB, 35us/35us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/weights (262.14KB/524.29KB, 7us/10us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv1/weights/read (262.14KB/262.14KB, 3us/3us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/Rsqrt (512B/512B, 36us/36us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/add (512B/512B, 32us/32us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/add_1 (1.61MB/1.61MB, 35us/35us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/mul (512B/512B, 40us/40us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_1 (1.61MB/1.61MB, 32us/32us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_2 (512B/512B, 25us/25us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/batchnorm/sub (512B/512B, 39us/39us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/beta (512B/1.02KB, 7us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/beta/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/gamma (512B/1.02KB, 7us/10us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/gamma/read (512B/512B, 3us/3us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/moving_mean (512B/1.02KB, 7us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/moving_mean/read (512B/512B, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/moving_variance (512B/1.02KB, 7us/12us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/BatchNorm/moving_variance/read (512B/512B, 5us/5us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/Relu (1.61MB/1.61MB, 25us/25us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/convolution (1.61MB/1.61MB, 21.84ms/21.84ms)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/weights (589.82KB/1.18MB, 7us/13us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv2/weights/read (589.82KB/589.82KB, 6us/6us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv3/BiasAdd (6.42MB/6.42MB, 29us/29us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv3/biases (2.05KB/4.10KB, 7us/10us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv3/biases/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv3/convolution (6.42MB/6.42MB, 57us/57us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/conv3/weights (262.14KB/524.29KB, 12us/16us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/conv3/weights/read (262.14KB/262.14KB, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/Relu (25.69MB/25.69MB, 24us/24us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/Rsqrt (2.05KB/2.05KB, 38us/38us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/add (2.05KB/2.05KB, 27us/27us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/add_1 (25.69MB/25.69MB, 34us/34us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/mul (2.05KB/2.05KB, 45us/45us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/mul_1 (25.69MB/25.69MB, 30us/30us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/mul_2 (2.05KB/2.05KB, 26us/26us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/batchnorm/sub (2.05KB/2.05KB, 39us/39us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/beta (2.05KB/4.10KB, 7us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/preact/beta/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/gamma (2.05KB/4.10KB, 6us/10us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/preact/gamma/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/moving_mean (2.05KB/4.10KB, 7us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/preact/moving_mean/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/preact/moving_variance (2.05KB/4.10KB, 8us/11us)
    resnet_v2_50/block2/unit_4/bottleneck_v2/preact/moving_variance/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block2/unit_4/bottleneck_v2/shortcut/MaxPool (6.42MB/6.42MB, 36us/36us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/add (12.85MB/12.85MB, 26us/26us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/Rsqrt (1.02KB/1.02KB, 35us/35us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/add (1.02KB/1.02KB, 25us/25us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/add_1 (3.21MB/3.21MB, 31us/31us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/mul (1.02KB/1.02KB, 42us/42us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/mul_1 (3.21MB/3.21MB, 42us/42us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/mul_2 (1.02KB/1.02KB, 25us/25us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/batchnorm/sub (1.02KB/1.02KB, 40us/40us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/beta (1.02KB/2.05KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/gamma (1.02KB/2.05KB, 12us/16us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/moving_mean (1.02KB/2.05KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/moving_mean/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/moving_variance (1.02KB/2.05KB, 6us/9us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/BatchNorm/moving_variance/read (1.02KB/1.02KB, 3us/3us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/Relu (3.21MB/3.21MB, 27us/27us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/convolution (3.21MB/3.21MB, 57us/57us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/weights (524.29KB/1.05MB, 8us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv1/weights/read (524.29KB/524.29KB, 3us/3us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/Rsqrt (1.02KB/1.02KB, 35us/35us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/add (1.02KB/1.02KB, 28us/28us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/add_1 (3.21MB/3.21MB, 30us/30us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/mul (1.02KB/1.02KB, 52us/52us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_1 (3.21MB/3.21MB, 32us/32us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/mul_2 (1.02KB/1.02KB, 26us/26us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/batchnorm/sub (1.02KB/1.02KB, 38us/38us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/beta (1.02KB/2.05KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/gamma (1.02KB/2.05KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/moving_mean (1.02KB/2.05KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/moving_mean/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/moving_variance (1.02KB/2.05KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/BatchNorm/moving_variance/read (1.02KB/1.02KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/Relu (3.21MB/3.21MB, 24us/24us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/convolution (3.21MB/3.21MB, 30.98ms/30.98ms)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/weights (2.36MB/4.72MB, 7us/16us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv2/weights/read (2.36MB/2.36MB, 9us/9us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv3/BiasAdd (12.85MB/12.85MB, 29us/29us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv3/biases (4.10KB/8.19KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv3/biases/read (4.10KB/4.10KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv3/convolution (12.85MB/12.85MB, 57us/57us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/conv3/weights (1.05MB/2.10MB, 8us/12us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/conv3/weights/read (1.05MB/1.05MB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/Relu (6.42MB/6.42MB, 25us/25us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/Rsqrt (2.05KB/2.05KB, 38us/38us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/add (2.05KB/2.05KB, 25us/25us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/add_1 (6.42MB/6.42MB, 29us/29us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/mul (2.05KB/2.05KB, 44us/44us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/mul_1 (6.42MB/6.42MB, 28us/28us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/mul_2 (2.05KB/2.05KB, 26us/26us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/batchnorm/sub (2.05KB/2.05KB, 39us/39us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/beta (2.05KB/4.10KB, 7us/15us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/preact/beta/read (2.05KB/2.05KB, 8us/8us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/gamma (2.05KB/4.10KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/preact/gamma/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/moving_mean (2.05KB/4.10KB, 8us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/preact/moving_mean/read (2.05KB/2.05KB, 3us/3us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/preact/moving_variance (2.05KB/4.10KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/preact/moving_variance/read (2.05KB/2.05KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/shortcut/BiasAdd (12.85MB/12.85MB, 30us/30us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/shortcut/biases (4.10KB/8.19KB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/shortcut/biases/read (4.10KB/4.10KB, 4us/4us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/shortcut/convolution (12.85MB/12.85MB, 65us/65us)
  resnet_v2_50/block3/unit_1/bottleneck_v2/shortcut/weights (2.10MB/4.19MB, 7us/11us)
    resnet_v2_50/block3/unit_1/bottleneck_v2/shortcut/weights/read (2.10MB/2.10MB, 4us/4us)
  resnet_v2_50/block3/unit_2/bottleneck_v2/add (12.85MB/12.85MB, 26us/26us)
  resnet_v2_50/block3/unit_2/bottleneck_v2/conv1/BatchNorm/batchnorm/Rsqrt (1.02KB/1.02KB, 36us/36us)
  resnet_v2_50/block3/unit_2/bottleneck_v2/conv1/BatchNorm/batchnorm/add (1.02KB/1.02KB, 30us/30us)
